ID,nom_instance,reference_import,address,deadband,label,length,name,type,ELEMENT_NAME,varInvalid1,varInvalid2,varInvalid3,functCheck,functTrans
:R:A:POLE:RSST020_BACS_S0:VES:deoSTARSST020BACSSVSSCPEFSTN_SCPF_DUTY_3CmdD,deoSTARSST020BACSSVSSCPEFSTN_SCPF_DUTY_3CmdD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Command,4,deoSTARSST020BACSSVSSCPEFSTN_SCPF_DUTY_3CmdD,DEOV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSSVSSCPEFSTN_SCPF_DUTY_4FrD,deiSTARSST020BACSSVSSCPEFSTN_SCPF_DUTY_4FrD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Open/Close Status,4,deiSTARSST020BACSSVSSCPEFSTN_SCPF_DUTY_4FrD,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSSVSSCPEFSTN_SCPF_DUTY_4Gen,deiSTARSST020BACSSVSSCPEFSTN_SCPF_DUTY_4Gen,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Major),4,deiSTARSST020BACSSVSSCPEFSTN_SCPF_DUTY_4Gen,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VES:deoSTARSST020BACSSVSSCPEFSTN_SCPF_DUTY_4CmdD,deoSTARSST020BACSSVSSCPEFSTN_SCPF_DUTY_4CmdD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Command,4,deoSTARSST020BACSSVSSCPEFSTN_SCPF_DUTY_4CmdD,DEOV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VES:deoSTARSST020BACSSVSSCPEFSTN_SCPF_DUTY_4CmdD,deoSTARSST020BACSSVSSCPEFSTN_SCPF_DUTY_4CmdD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Command,4,deoSTARSST020BACSSVSSCPEFSTN_SCPF_DUTY_4CmdD,DEOV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSSVSSCPEFSTN_SCPF_SB_1FrD,deiSTARSST020BACSSVSSCPEFSTN_SCPF_SB_1FrD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Open/Close Status,4,deiSTARSST020BACSSVSSCPEFSTN_SCPF_SB_1FrD,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSSVSSCPEFSTN_SCPF_SB_1Gen,deiSTARSST020BACSSVSSCPEFSTN_SCPF_SB_1Gen,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Major),4,deiSTARSST020BACSSVSSCPEFSTN_SCPF_SB_1Gen,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VES:deoSTARSST020BACSSVSSCPEFSTN_SCPF_SB_1CmdD,deoSTARSST020BACSSVSSCPEFSTN_SCPF_SB_1CmdD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Command,4,deoSTARSST020BACSSVSSCPEFSTN_SCPF_SB_1CmdD,DEOV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VES:deoSTARSST020BACSSVSSCPEFSTN_SCPF_SB_1CmdD,deoSTARSST020BACSSVSSCPEFSTN_SCPF_SB_1CmdD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Command,4,deoSTARSST020BACSSVSSCPEFSTN_SCPF_SB_1CmdD,DEOV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSSVSSCPEFSTN_SCPF_SB_2FrD,deiSTARSST020BACSSVSSCPEFSTN_SCPF_SB_2FrD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Open/Close Status,4,deiSTARSST020BACSSVSSCPEFSTN_SCPF_SB_2FrD,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSSVSSCPEFSTN_SCPF_SB_2Gen,deiSTARSST020BACSSVSSCPEFSTN_SCPF_SB_2Gen,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Major),4,deiSTARSST020BACSSVSSCPEFSTN_SCPF_SB_2Gen,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VES:deoSTARSST020BACSSVSSCPEFSTN_SCPF_SB_2CmdD,deoSTARSST020BACSSVSSCPEFSTN_SCPF_SB_2CmdD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Command,4,deoSTARSST020BACSSVSSCPEFSTN_SCPF_SB_2CmdD,DEOV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VES:deoSTARSST020BACSSVSSCPEFSTN_SCPF_SB_2CmdD,deoSTARSST020BACSSVSSCPEFSTN_SCPF_SB_2CmdD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Command,4,deoSTARSST020BACSSVSSCPEFSTN_SCPF_SB_2CmdD,DEOV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSSVSSCPEFSTN_SCPF_SB_3FrD,deiSTARSST020BACSSVSSCPEFSTN_SCPF_SB_3FrD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Open/Close Status,4,deiSTARSST020BACSSVSSCPEFSTN_SCPF_SB_3FrD,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSSVSSCPEFSTN_SCPF_SB_3Gen,deiSTARSST020BACSSVSSCPEFSTN_SCPF_SB_3Gen,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Major),4,deiSTARSST020BACSSVSSCPEFSTN_SCPF_SB_3Gen,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VES:deoSTARSST020BACSSVSSCPEFSTN_SCPF_SB_3CmdD,deoSTARSST020BACSSVSSCPEFSTN_SCPF_SB_3CmdD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Command,4,deoSTARSST020BACSSVSSCPEFSTN_SCPF_SB_3CmdD,DEOV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VES:deoSTARSST020BACSSVSSCPEFSTN_SCPF_SB_3CmdD,deoSTARSST020BACSSVSSCPEFSTN_SCPF_SB_3CmdD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Command,4,deoSTARSST020BACSSVSSCPEFSTN_SCPF_SB_3CmdD,DEOV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSSVSSCPEFSTN_SCPF_SB_4FrD,deiSTARSST020BACSSVSSCPEFSTN_SCPF_SB_4FrD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Open/Close Status,4,deiSTARSST020BACSSVSSCPEFSTN_SCPF_SB_4FrD,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSSVSSCPEFSTN_SCPF_SB_4Gen,deiSTARSST020BACSSVSSCPEFSTN_SCPF_SB_4Gen,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Major),4,deiSTARSST020BACSSVSSCPEFSTN_SCPF_SB_4Gen,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VES:deoSTARSST020BACSSVSSCPEFSTN_SCPF_SB_4CmdD,deoSTARSST020BACSSVSSCPEFSTN_SCPF_SB_4CmdD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Command,4,deoSTARSST020BACSSVSSCPEFSTN_SCPF_SB_4CmdD,DEOV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VES:deoSTARSST020BACSSVSSCPEFSTN_SCPF_SB_4CmdD,deoSTARSST020BACSSVSSCPEFSTN_SCPF_SB_4CmdD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Command,4,deoSTARSST020BACSSVSSCPEFSTN_SCPF_SB_4CmdD,DEOV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSSVSSCPEFSTN_SCPF_TUN_DUTY_1FrD,deiSTARSST020BACSSVSSCPEFSTN_SCPF_TUN_DUTY_1FrD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Open/Close Status,4,deiSTARSST020BACSSVSSCPEFSTN_SCPF_TUN_DUTY_1FrD,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSSVSSCPEFSTN_SCPF_TUN_DUTY_1Gen,deiSTARSST020BACSSVSSCPEFSTN_SCPF_TUN_DUTY_1Gen,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Major),4,deiSTARSST020BACSSVSSCPEFSTN_SCPF_TUN_DUTY_1Gen,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VES:deoSTARSST020BACSSVSSCPEFSTN_SCPF_TUN_DUTY_1CmdD,deoSTARSST020BACSSVSSCPEFSTN_SCPF_TUN_DUTY_1CmdD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Command,4,deoSTARSST020BACSSVSSCPEFSTN_SCPF_TUN_DUTY_1CmdD,DEOV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VES:deoSTARSST020BACSSVSSCPEFSTN_SCPF_TUN_DUTY_1CmdD,deoSTARSST020BACSSVSSCPEFSTN_SCPF_TUN_DUTY_1CmdD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Command,4,deoSTARSST020BACSSVSSCPEFSTN_SCPF_TUN_DUTY_1CmdD,DEOV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSSVSSCPEFSTN_SCPF_TUN_SB_1FrD,deiSTARSST020BACSSVSSCPEFSTN_SCPF_TUN_SB_1FrD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Open/Close Status,4,deiSTARSST020BACSSVSSCPEFSTN_SCPF_TUN_SB_1FrD,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSSVSSCPEFSTN_SCPF_TUN_SB_1Gen,deiSTARSST020BACSSVSSCPEFSTN_SCPF_TUN_SB_1Gen,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Major),4,deiSTARSST020BACSSVSSCPEFSTN_SCPF_TUN_SB_1Gen,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VES:deoSTARSST020BACSSVSSCPEFSTN_SCPF_TUN_SB_1CmdD,deoSTARSST020BACSSVSSCPEFSTN_SCPF_TUN_SB_1CmdD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Command,4,deoSTARSST020BACSSVSSCPEFSTN_SCPF_TUN_SB_1CmdD,DEOV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VES:deoSTARSST020BACSSVSSCPEFSTN_SCPF_TUN_SB_1CmdD,deoSTARSST020BACSSVSSCPEFSTN_SCPF_TUN_SB_1CmdD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Command,4,deoSTARSST020BACSSVSSCPEFSTN_SCPF_TUN_SB_1CmdD,DEOV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSSVSCP34_SCPEFSTN_CP34_SCPF_TUN_DUTY_1FrD,deiSTARSST020BACSSVSCP34_SCPEFSTN_CP34_SCPF_TUN_DUTY_1FrD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Open/Close Status,4,deiSTARSST020BACSSVSCP34_SCPEFSTN_CP34_SCPF_TUN_DUTY_1FrD,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSSVSCP34_SCPEFSTN_CP34_SCPF_TUN_DUTY_1Gen,deiSTARSST020BACSSVSCP34_SCPEFSTN_CP34_SCPF_TUN_DUTY_1Gen,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Major),4,deiSTARSST020BACSSVSCP34_SCPEFSTN_CP34_SCPF_TUN_DUTY_1Gen,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VES:deoSTARSST020BACSSVSCP34_SCPEFSTN_CP34_SCPF_TUN_DUTY_1CmdD,deoSTARSST020BACSSVSCP34_SCPEFSTN_CP34_SCPF_TUN_DUTY_1CmdD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Command,4,deoSTARSST020BACSSVSCP34_SCPEFSTN_CP34_SCPF_TUN_DUTY_1CmdD,DEOV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VES:deoSTARSST020BACSSVSCP34_SCPEFSTN_CP34_SCPF_TUN_DUTY_1CmdD,deoSTARSST020BACSSVSCP34_SCPEFSTN_CP34_SCPF_TUN_DUTY_1CmdD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Command,4,deoSTARSST020BACSSVSCP34_SCPEFSTN_CP34_SCPF_TUN_DUTY_1CmdD,DEOV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSSVSCP34_SCPEFSTN_CP34_SCPF_TUN_SB_1FrD,deiSTARSST020BACSSVSCP34_SCPEFSTN_CP34_SCPF_TUN_SB_1FrD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Open/Close Status,4,deiSTARSST020BACSSVSCP34_SCPEFSTN_CP34_SCPF_TUN_SB_1FrD,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSSVSCP34_SCPEFSTN_CP34_SCPF_TUN_SB_1Gen,deiSTARSST020BACSSVSCP34_SCPEFSTN_CP34_SCPF_TUN_SB_1Gen,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Major),4,deiSTARSST020BACSSVSCP34_SCPEFSTN_CP34_SCPF_TUN_SB_1Gen,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VES:deoSTARSST020BACSSVSCP34_SCPEFSTN_CP34_SCPF_TUN_SB_1CmdD,deoSTARSST020BACSSVSCP34_SCPEFSTN_CP34_SCPF_TUN_SB_1CmdD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Command,4,deoSTARSST020BACSSVSCP34_SCPEFSTN_CP34_SCPF_TUN_SB_1CmdD,DEOV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VES:deoSTARSST020BACSSVSCP34_SCPEFSTN_CP34_SCPF_TUN_SB_1CmdD,deoSTARSST020BACSSVSCP34_SCPEFSTN_CP34_SCPF_TUN_SB_1CmdD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Command,4,deoSTARSST020BACSSVSCP34_SCPEFSTN_CP34_SCPF_TUN_SB_1CmdD,DEOV,VE,,,,,
:R:A:POLE:RSST010_BACS_S0:VEE:deiSTARSST010BACSSVSSCPEFSCPF_DUTY_1FrD,deiSTARSST010BACSSVSSCPEFSCPF_DUTY_1FrD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Open/Close Status,4,deiSTARSST010BACSSVSSCPEFSCPF_DUTY_1FrD,DEIV,VE,,,,,
:R:A:POLE:RSST010_BACS_S0:VEE:deiSTARSST010BACSSVSSCPEFSCPF_DUTY_1Gen,deiSTARSST010BACSSVSSCPEFSCPF_DUTY_1Gen,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Major),4,deiSTARSST010BACSSVSSCPEFSCPF_DUTY_1Gen,DEIV,VE,,,,,
:R:A:POLE:RSST010_BACS_S0:VES:deoSTARSST010BACSSVSSCPEFSCPF_DUTY_1CmdD,deoSTARSST010BACSSVSSCPEFSCPF_DUTY_1CmdD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Command,4,deoSTARSST010BACSSVSSCPEFSCPF_DUTY_1CmdD,DEOV,VE,,,,,
:R:A:POLE:RSST010_BACS_S0:VES:deoSTARSST010BACSSVSSCPEFSCPF_DUTY_1CmdD,deoSTARSST010BACSSVSSCPEFSCPF_DUTY_1CmdD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Command,4,deoSTARSST010BACSSVSSCPEFSCPF_DUTY_1CmdD,DEOV,VE,,,,,
:R:A:POLE:RSST010_BACS_S0:VEE:deiSTARSST010BACSSVSSCPEFSCPF_DUTY_2FrD,deiSTARSST010BACSSVSSCPEFSCPF_DUTY_2FrD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Open/Close Status,4,deiSTARSST010BACSSVSSCPEFSCPF_DUTY_2FrD,DEIV,VE,,,,,
:R:A:POLE:RSST010_BACS_S0:VEE:deiSTARSST010BACSSVSSCPEFSCPF_DUTY_2Gen,deiSTARSST010BACSSVSSCPEFSCPF_DUTY_2Gen,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Major),4,deiSTARSST010BACSSVSSCPEFSCPF_DUTY_2Gen,DEIV,VE,,,,,
:R:A:POLE:RSST010_BACS_S0:VES:deoSTARSST010BACSSVSSCPEFSCPF_DUTY_2CmdD,deoSTARSST010BACSSVSSCPEFSCPF_DUTY_2CmdD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Command,4,deoSTARSST010BACSSVSSCPEFSCPF_DUTY_2CmdD,DEOV,VE,,,,,
:R:A:POLE:RSST010_BACS_S0:VES:deoSTARSST010BACSSVSSCPEFSCPF_DUTY_2CmdD,deoSTARSST010BACSSVSSCPEFSCPF_DUTY_2CmdD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Command,4,deoSTARSST010BACSSVSSCPEFSCPF_DUTY_2CmdD,DEOV,VE,,,,,
:R:A:POLE:RSST010_BACS_S0:VEE:deiSTARSST010BACSSVSSCPEFSCPF_DUTY_3FrD,deiSTARSST010BACSSVSSCPEFSCPF_DUTY_3FrD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Open/Close Status,4,deiSTARSST010BACSSVSSCPEFSCPF_DUTY_3FrD,DEIV,VE,,,,,
:R:A:POLE:RSST010_BACS_S0:VEE:deiSTARSST010BACSSVSSCPEFSCPF_DUTY_3Gen,deiSTARSST010BACSSVSSCPEFSCPF_DUTY_3Gen,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Major),4,deiSTARSST010BACSSVSSCPEFSCPF_DUTY_3Gen,DEIV,VE,,,,,
:R:A:POLE:RSST010_BACS_S0:VES:deoSTARSST010BACSSVSSCPEFSCPF_DUTY_3CmdD,deoSTARSST010BACSSVSSCPEFSCPF_DUTY_3CmdD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Command,4,deoSTARSST010BACSSVSSCPEFSCPF_DUTY_3CmdD,DEOV,VE,,,,,
:R:A:POLE:RSST010_BACS_S0:VES:deoSTARSST010BACSSVSSCPEFSCPF_DUTY_3CmdD,deoSTARSST010BACSSVSSCPEFSCPF_DUTY_3CmdD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Command,4,deoSTARSST010BACSSVSSCPEFSCPF_DUTY_3CmdD,DEOV,VE,,,,,
:R:A:POLE:RSST010_BACS_S0:VEE:deiSTARSST010BACSSVSSCPEFSCPF_DUTY_4FrD,deiSTARSST010BACSSVSSCPEFSCPF_DUTY_4FrD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Open/Close Status,4,deiSTARSST010BACSSVSSCPEFSCPF_DUTY_4FrD,DEIV,VE,,,,,
:R:A:POLE:RSST010_BACS_S0:VEE:deiSTARSST010BACSSVSSCPEFSCPF_DUTY_4Gen,deiSTARSST010BACSSVSSCPEFSCPF_DUTY_4Gen,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Major),4,deiSTARSST010BACSSVSSCPEFSCPF_DUTY_4Gen,DEIV,VE,,,,,
:R:A:POLE:RSST010_BACS_S0:VES:deoSTARSST010BACSSVSSCPEFSCPF_DUTY_4CmdD,deoSTARSST010BACSSVSSCPEFSCPF_DUTY_4CmdD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Command,4,deoSTARSST010BACSSVSSCPEFSCPF_DUTY_4CmdD,DEOV,VE,,,,,
:R:A:POLE:RSST010_BACS_S0:VES:deoSTARSST010BACSSVSSCPEFSCPF_DUTY_4CmdD,deoSTARSST010BACSSVSSCPEFSCPF_DUTY_4CmdD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Command,4,deoSTARSST010BACSSVSSCPEFSCPF_DUTY_4CmdD,DEOV,VE,,,,,
:R:A:POLE:RSST010_BACS_S0:VEE:deiSTARSST010BACSSVSSCPEFSCPF_SB_1FrD,deiSTARSST010BACSSVSSCPEFSCPF_SB_1FrD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Open/Close Status,4,deiSTARSST010BACSSVSSCPEFSCPF_SB_1FrD,DEIV,VE,,,,,
:R:A:POLE:RSST010_BACS_S0:VEE:deiSTARSST010BACSSVSSCPEFSCPF_SB_1Gen,deiSTARSST010BACSSVSSCPEFSCPF_SB_1Gen,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Major),4,deiSTARSST010BACSSVSSCPEFSCPF_SB_1Gen,DEIV,VE,,,,,
:R:A:POLE:RSST010_BACS_S0:VES:deoSTARSST010BACSSVSSCPEFSCPF_SB_1CmdD,deoSTARSST010BACSSVSSCPEFSCPF_SB_1CmdD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Command,4,deoSTARSST010BACSSVSSCPEFSCPF_SB_1CmdD,DEOV,VE,,,,,
:R:A:POLE:RSST010_BACS_S0:VES:deoSTARSST010BACSSVSSCPEFSCPF_SB_1CmdD,deoSTARSST010BACSSVSSCPEFSCPF_SB_1CmdD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Command,4,deoSTARSST010BACSSVSSCPEFSCPF_SB_1CmdD,DEOV,VE,,,,,
:R:A:POLE:RSST010_BACS_S0:VEE:deiSTARSST010BACSSVSSCPEFSCPF_SB_2FrD,deiSTARSST010BACSSVSSCPEFSCPF_SB_2FrD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Open/Close Status,4,deiSTARSST010BACSSVSSCPEFSCPF_SB_2FrD,DEIV,VE,,,,,
:R:A:POLE:RSST010_BACS_S0:VEE:deiSTARSST010BACSSVSSCPEFSCPF_SB_2Gen,deiSTARSST010BACSSVSSCPEFSCPF_SB_2Gen,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Major),4,deiSTARSST010BACSSVSSCPEFSCPF_SB_2Gen,DEIV,VE,,,,,
:R:A:POLE:RSST010_BACS_S0:VES:deoSTARSST010BACSSVSSCPEFSCPF_SB_2CmdD,deoSTARSST010BACSSVSSCPEFSCPF_SB_2CmdD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Command,4,deoSTARSST010BACSSVSSCPEFSCPF_SB_2CmdD,DEOV,VE,,,,,
:R:A:POLE:RSST010_BACS_S0:VES:deoSTARSST010BACSSVSSCPEFSCPF_SB_2CmdD,deoSTARSST010BACSSVSSCPEFSCPF_SB_2CmdD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Command,4,deoSTARSST010BACSSVSSCPEFSCPF_SB_2CmdD,DEOV,VE,,,,,
:R:A:POLE:RSST010_BACS_S0:VEE:deiSTARSST010BACSSVSSCPEFSCPF_SB_3FrD,deiSTARSST010BACSSVSSCPEFSCPF_SB_3FrD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Open/Close Status,4,deiSTARSST010BACSSVSSCPEFSCPF_SB_3FrD,DEIV,VE,,,,,
:R:A:POLE:RSST010_BACS_S0:VEE:deiSTARSST010BACSSVSSCPEFSCPF_SB_3Gen,deiSTARSST010BACSSVSSCPEFSCPF_SB_3Gen,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Major),4,deiSTARSST010BACSSVSSCPEFSCPF_SB_3Gen,DEIV,VE,,,,,
:R:A:POLE:RSST010_BACS_S0:VES:deoSTARSST010BACSSVSSCPEFSCPF_SB_3CmdD,deoSTARSST010BACSSVSSCPEFSCPF_SB_3CmdD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Command,4,deoSTARSST010BACSSVSSCPEFSCPF_SB_3CmdD,DEOV,VE,,,,,
:R:A:POLE:RSST010_BACS_S0:VES:deoSTARSST010BACSSVSSCPEFSCPF_SB_3CmdD,deoSTARSST010BACSSVSSCPEFSCPF_SB_3CmdD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Command,4,deoSTARSST010BACSSVSSCPEFSCPF_SB_3CmdD,DEOV,VE,,,,,
:R:A:POLE:RSST010_BACS_S0:VEE:deiSTARSST010BACSSVSSCPEFSCPF_SB_4FrD,deiSTARSST010BACSSVSSCPEFSCPF_SB_4FrD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Open/Close Status,4,deiSTARSST010BACSSVSSCPEFSCPF_SB_4FrD,DEIV,VE,,,,,
:R:A:POLE:RSST010_BACS_S0:VEE:deiSTARSST010BACSSVSSCPEFSCPF_SB_4Gen,deiSTARSST010BACSSVSSCPEFSCPF_SB_4Gen,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Major),4,deiSTARSST010BACSSVSSCPEFSCPF_SB_4Gen,DEIV,VE,,,,,
:R:A:POLE:RSST010_BACS_S0:VES:deoSTARSST010BACSSVSSCPEFSCPF_SB_4CmdD,deoSTARSST010BACSSVSSCPEFSCPF_SB_4CmdD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Command,4,deoSTARSST010BACSSVSSCPEFSCPF_SB_4CmdD,DEOV,VE,,,,,
:R:A:POLE:RSST010_BACS_S0:VES:deoSTARSST010BACSSVSSCPEFSCPF_SB_4CmdD,deoSTARSST010BACSSVSSCPEFSCPF_SB_4CmdD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Command,4,deoSTARSST010BACSSVSSCPEFSCPF_SB_4CmdD,DEOV,VE,,,,,
:R:A:POLE:RSST010_BACS_S0:VEE:deiSTARSST010BACSSVSSCPEFSCPF_TUN_DUTY_1FrD,deiSTARSST010BACSSVSSCPEFSCPF_TUN_DUTY_1FrD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Open/Close Status,4,deiSTARSST010BACSSVSSCPEFSCPF_TUN_DUTY_1FrD,DEIV,VE,,,,,
:R:A:POLE:RSST010_BACS_S0:VEE:deiSTARSST010BACSSVSSCPEFSCPF_TUN_DUTY_1Gen,deiSTARSST010BACSSVSSCPEFSCPF_TUN_DUTY_1Gen,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Major),4,deiSTARSST010BACSSVSSCPEFSCPF_TUN_DUTY_1Gen,DEIV,VE,,,,,
:R:A:POLE:RSST010_BACS_S0:VES:deoSTARSST010BACSSVSSCPEFSCPF_TUN_DUTY_1CmdD,deoSTARSST010BACSSVSSCPEFSCPF_TUN_DUTY_1CmdD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Command,4,deoSTARSST010BACSSVSSCPEFSCPF_TUN_DUTY_1CmdD,DEOV,VE,,,,,
:R:A:POLE:RSST010_BACS_S0:VES:deoSTARSST010BACSSVSSCPEFSCPF_TUN_DUTY_1CmdD,deoSTARSST010BACSSVSSCPEFSCPF_TUN_DUTY_1CmdD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Command,4,deoSTARSST010BACSSVSSCPEFSCPF_TUN_DUTY_1CmdD,DEOV,VE,,,,,
:R:A:POLE:RSST010_BACS_S0:VEE:deiSTARSST010BACSSVSSCPEFSCPF_TUN_SB_1FrD,deiSTARSST010BACSSVSSCPEFSCPF_TUN_SB_1FrD,M-Conf 30/01/18 16:54,$VOID,0,Fan Fire Damper-Open/Close Status,4,deiSTARSST010BACSSVSSCPEFSCPF_TUN_SB_1FrD,DEIV,VE,,,,,
